OpenAlex ID,ORCID,Name,Alt Names,Publications,Citations,h-index,Number of Institutions,Topic,first_names,last_name,last_init,name_raw,id,fi_ln
A5092582825,,Sara Bouvelle,['Sara Bouvelle'],2,0,0,4,Social Sciences,sara,bouvelle,b,sara bouvelle,A5092582825,s bouvelle
A5058077634,,Cal Woodruff,['Cal Woodruff'],2,46,1,1,Social Sciences,cal,woodruff,w,cal woodruff,A5058077634,c woodruff
A5075831579,https://orcid.org/0000-0003-0288-368X,Stephanie Szobota,"['Stephanie A. Szobota', 'Stephanie Szobota']",17,1283,11,8,Physical Sciences,stephanie,szobota,s,stephanie szobota,A5075831579,s szobota
A5035896927,,Kristina Waclawik,['Kristina Waclawik'],9,129,5,2,Life Sciences,kristina,waclawik,w,kristina waclawik,A5035896927,k waclawik
A5100462916,https://orcid.org/0000-0002-0967-2116,Min-Ju Kim,"['Min-Ju Kim', 'Min-ju Kim', 'Minju Kim']",24,585,7,12,Health Sciences,min-ju,kim,k,min-ju kim,A5100462916,m kim
A5046387257,https://orcid.org/0000-0002-5773-3649,Elijah Willie,"['E. Willie', 'Elijah Willie', 'Willie, Elijah']",18,240,5,6,Life Sciences,elijah,willie,w,elijah willie,A5046387257,e willie
A5014108432,https://orcid.org/0000-0002-3567-0798,Kyle Vincent,"['Kyle Shane Vincent', 'Kyle Vincent', 'Sara Woldehanna', 'Vincent, Kyle']",46,159,7,11,Physical Sciences,kyle,vincent,v,kyle vincent,A5014108432,k vincent
A5098829532,,David Ester,"['David Ester', 'David F. Ester']",5,33,2,2,Physical Sciences,david,ester,e,david ester,A5098829532,d ester
A5119413521,,Taleen Ashekian,['Taleen Ashekian'],1,0,0,1,Health Sciences,taleen,ashekian,a,taleen ashekian,A5119413521,t ashekian
A5084370669,https://orcid.org/0000-0002-6066-4883,Jenny Li,"['Jenny Li', 'Jenny S. Li', 'Li, Jenny']",28,162,8,15,Health Sciences,jenny,li,l,jenny li,A5084370669,j li
A5053712034,,Lara Gastaldello,['Lara Gastaldello'],2,0,0,1,Life Sciences,lara,gastaldello,g,lara gastaldello,A5053712034,l gastaldello
A5113958110,,Stephen N. Robinovich,['Stephen N. Robinovich'],1,0,0,1,Life Sciences,stephen n.,robinovich,r,stephen n. robinovich,A5113958110,s robinovich
A5018700398,https://orcid.org/0000-0002-2258-1091,Iman Tavassoly,"['I Tavassoly', 'I. Tavassoly', 'Iman Tavassoly', 'Tavassoly, Iman', 'Tavassoly, iman']",62,7608,20,13,Health Sciences,iman,tavassoly,t,iman tavassoly,A5018700398,i tavassoly
A5023113826,https://orcid.org/0000-0003-0784-8162,Nancy Clark,"['Clark, Nancy', 'Clark, Nancy R.', 'N Clark', 'N. Clark', 'NANCY CLARK', 'Nancy Clark', 'Nancy Ripp Clark']",73,730,15,13,Social Sciences,nancy,clark,c,nancy clark,A5023113826,n clark
A5057905356,https://orcid.org/0000-0003-0864-0312,Maggie Jones,"['Jones, Maggie', 'Jones, Maggie E. C.', 'Jones, Maggie E.C.', 'Maggie E C Jones', 'Maggie E. C. Jones', 'Maggie E.C. Jones', 'Maggie Jones']",42,332,9,13,Social Sciences,maggie,jones,j,maggie jones,A5057905356,m jones
A5053390823,https://orcid.org/0000-0002-3989-0464,Victoria Rose,"['Rose, Victoria', 'Victoria E. Rose', 'Victoria Rose']",10,65,4,5,Health Sciences,victoria,rose,r,victoria rose,A5053390823,v rose
A5035999484,,Yen-Hsiang Brian Lee,['Yen-Hsiang Brian Lee'],1,236,1,1,Social Sciences,yen-hsiang brian,lee,l,yen-hsiang brian lee,A5035999484,y lee
A5109595986,,Ms. Marlena Ornowska,['Ms. Marlena Ornowska'],1,8,1,1,Life Sciences,ms. marlena,ornowska,o,ms. marlena ornowska,A5109595986,m ornowska
A5028775367,,Adjua Akinwumi,['Adjua Akinwumi'],3,0,0,1,Social Sciences,adjua,akinwumi,a,adjua akinwumi,A5028775367,a akinwumi
A5027736032,,IM Côté,"['I.M. Côté', 'IM Côté']",15,583,9,3,Physical Sciences,im,côté,c,im côté,A5027736032,i côté
A5024061075,https://orcid.org/0000-0002-2099-0115,Mark Lokanan,"['Lokanan, Mark', 'Mark E. Lokanan', 'Mark Eshwar Lokanan', 'Mark Lokanan']",89,998,17,4,Social Sciences,mark,lokanan,l,mark lokanan,A5024061075,m lokanan
A5072063318,,Nick Mitrou,"['Nick G. A. Mitrou', 'Nick Mitrou']",5,4,1,1,Life Sciences,nick,mitrou,m,nick mitrou,A5072063318,n mitrou
A5062225419,,S. MacLennan,['S. MacLennan'],1,0,0,1,Health Sciences,s.,maclennan,m,s. maclennan,A5062225419,s maclennan
A5119411272,,Luana Carcano,['Luana Carcano'],1,0,0,1,Social Sciences,luana,carcano,c,luana carcano,A5119411272,l carcano
A5099643446,,Pierre Etienne Banville,['Pierre Etienne Banville'],1,1,1,1,Social Sciences,pierre etienne,banville,b,pierre etienne banville,A5099643446,p banville
A5109852452,,Steve Reynolds,['Steve Reynolds'],36,74,2,3,Health Sciences,steve,reynolds,r,steve reynolds,A5109852452,s reynolds
A5055098956,https://orcid.org/0000-0002-6284-6648,William Scott,"['Scott, W.', 'Scott, W.D.', 'Scott, William D.', 'Scott,William D', 'Scott,William D.', 'W Scott', 'W. Scott', 'W.R. Scott', 'WILLIAM SCOTT', 'William Robert Scott', 'William Scott']",168,1930,12,20,Physical Sciences,william,scott,s,william scott,A5055098956,w scott
A5059602294,,Taylor Breckles,"['Breckles, Taylor', 'Taylor Breckles']",3,0,0,1,Physical Sciences,taylor,breckles,b,taylor breckles,A5059602294,t breckles
A5020398289,https://orcid.org/0000-0003-1641-0779,Antonio Barbalace,"['A. Barbalace', 'Anshul Gandhi', 'Antonio Barbalace', 'Barbalace, Antonio']",93,1156,18,12,Physical Sciences,antonio,barbalace,b,antonio barbalace,A5020398289,a barbalace
A5109805545,,M.L. Walsh,"['M Walsh', 'M. L. Walsh', 'M.L. WALSH', 'M.L. Walsh', 'Michael L Walsh', 'Michael L. Walsh', 'Michael Walsh', 'Walsh, Michael Leonard']",101,2637,28,10,Social Sciences,m.l.,walsh,w,m.l. walsh,A5109805545,m walsh
A5031171431,https://orcid.org/0000-0003-0868-1384,Chiara Lier,['Chiara Lier'],3,43,2,3,Health Sciences,chiara,lier,l,chiara lier,A5031171431,c lier
A5005587062,,Chai April,"['April, Chai', 'Chai April']",2,0,0,1,Social Sciences,chai,april,a,chai april,A5005587062,c april
A5104422183,,Daniela Gottschlich,['Daniela Gottschlich'],1,2,1,1,Social Sciences,daniela,gottschlich,g,daniela gottschlich,A5104422183,d gottschlich
A5047414920,https://orcid.org/0000-0001-8387-8262,David Patterson,"['David Albert Patterson', 'David Patterson', 'Patterson, David B.']",16,47,4,4,Life Sciences,david,patterson,p,david patterson,A5047414920,d patterson
A5028527016,,Dirk van Niekerk,"['D van Niekerk', 'D. van Niekerk', 'Dirk Van Niekerk', 'Dirk van Niekerk', 'van Niekerk, Dirk']",83,1501,22,20,Health Sciences,dirk van,niekerk,n,dirk van niekerk,A5028527016,d niekerk
A5058507118,,Zaid Siddiqi,"['Z Siddiqi', 'Zaid Siddiqi']",5,29,3,5,Physical Sciences,zaid,siddiqi,s,zaid siddiqi,A5058507118,z siddiqi
A5078952061,,Easton Elia,['Easton Elia'],1,0,0,1,Physical Sciences,easton,elia,e,easton elia,A5078952061,e elia
A5043754594,https://orcid.org/0000-0001-5040-1855,Vinicius da Eira Silva,"['VINICIUS DA EIRA SILVA', 'Vinicius Da Eira Silva', 'Vinicius da Eira Silva', 'Vinícius da Eira Silva']",17,252,6,3,Health Sciences,vinicius da eira,silva,s,vinicius da eira silva,A5043754594,v silva
A5024919558,,Jeanne Egar,['Jeanne Egar'],2,11,1,8,Life Sciences,jeanne,egar,e,jeanne egar,A5024919558,j egar
A5001578135,https://orcid.org/0000-0003-0844-5023,Ke Wang,"['Ke Wang', 'Wang Ke', 'Wang, Ke']",36,527,13,17,Physical Sciences,ke,wang,w,ke wang,A5001578135,k wang
A5086540409,,Myles Nahirniak,"['M. Nahirniak', 'Myles Nahirniak']",3,41,2,2,Social Sciences,myles,nahirniak,n,myles nahirniak,A5086540409,m nahirniak
A5111751302,,Patricia A. Baird,"['Baird, Patricia', 'Baird, Patricia A.', 'P A Baird', 'P Baird', 'P. A. Baird', 'P.A Baird', 'P.A. Baird', 'PATRICIA A. BAIRD', 'Patricia A Baird', 'Patricia A. Baird', 'Patricia Baird']",107,3909,35,12,Health Sciences,patricia a.,baird,b,patricia a. baird,A5111751302,p baird
A5067831979,,R. Woods,['R. Woods'],1,2,1,1,Health Sciences,r.,woods,w,r. woods,A5067831979,r woods
A5038238040,https://orcid.org/0000-0002-3703-4656,Michael Joyce,"['Joyce, Michael', 'M Joyce', 'M. Joyce', 'Michael J. Joyce', 'Michael Joyce', 'michael joyce']",38,363,7,14,Life Sciences,michael,joyce,j,michael joyce,A5038238040,m joyce
A5099001438,,Dan Traviss,['Dan Traviss'],1,2,1,1,Physical Sciences,dan,traviss,t,dan traviss,A5099001438,d traviss
A5070616182,https://orcid.org/0000-0003-4718-0064,Shivika Mittal,"['Mittal, Shivika', 'S. Mittal', 'Shivika Mittal', 'shivika Mittal']",112,2381,25,16,Social Sciences,shivika,mittal,m,shivika mittal,A5070616182,s mittal
A5016069534,,Priyadarshini Balaraman,['Priyadarshini Balaraman'],3,9,2,2,Physical Sciences,priyadarshini,balaraman,b,priyadarshini balaraman,A5016069534,p balaraman
A5050510999,,M. A. Yakovlev,"['M Yakovlev', 'M. A. Yakovlev', 'M. Yakovlev', 'Yakovlev, M.']",19,62,3,5,Physical Sciences,m. a.,yakovlev,y,m. a. yakovlev,A5050510999,m yakovlev
A5075682350,,Rémi Léger,"['Léger, Rémi 1983-', 'Rémi Léger']",67,131,7,6,Social Sciences,rémi,léger,l,rémi léger,A5075682350,r léger
A5018478383,https://orcid.org/0000-0003-4295-3339,Julie Hussin,"['Hussin, Julie', 'Hussin, Julie G.', 'J. Hussin', 'J.G. Hussin', 'JULIE HUSSIN', 'Julie G Hussin', 'Julie G. Hussin', 'Julie Hussin']",103,1757,20,18,Life Sciences,julie,hussin,h,julie hussin,A5018478383,j hussin
A5089655064,https://orcid.org/0000-0002-5013-343X,Pamela Abbott,"['Abbott Pamela', 'Abbott, Pamela', 'P ABBOTT', 'P Abbott', 'P. A. Abbott', 'P. Abbott', 'PAMELA ABBOTT', 'Pamela A Abbott', 'Pamela A. Abbott', 'Pamela Abbott', 'Pamela mname Abbott']",277,3596,35,17,Social Sciences,pamela,abbott,a,pamela abbott,A5089655064,p abbott
A5083037172,https://orcid.org/0009-0008-1813-0475,Sara Izadi‐Najafabadi,"['Izadi-Najafabadi, Sara', 'Sara Izadi-Najafabadi', 'Sara Izadi-najafabadi', 'Sara Izadi‐Najafabadi']",27,520,12,14,Social Sciences,sara,izadi‐najafabadi,i,sara izadi‐najafabadi,A5083037172,s izadi‐najafabadi
A5084512995,,Lais Meneses Brasileiro Dourado,['Lais Meneses Brasileiro Dourado'],1,3,1,2,Social Sciences,lais meneses brasileiro,dourado,d,lais meneses brasileiro dourado,A5084512995,l dourado
A5096199594,,Gutman Gloria,['Gutman Gloria'],1,0,0,1,Health Sciences,gutman,gloria,g,gutman gloria,A5096199594,g gloria
A5023126993,https://orcid.org/0000-0001-6012-8418,Timothy Jacobs Hicks,"['Hicks, Timothy', 'Hicks, Timothy (University College London)', 'Hicks, Timothy (University College London); Jacobs, Alan M. (University Of British Columbia); Matthews, J. Scott (Memorial University Of Newfoundland)', 'TIMOTHY HICKS', 'Tim Hicks', 'Timothy Hicks', 'Timothy Jacobs Hicks']",289,405,9,17,Social Sciences,timothy jacobs,hicks,h,timothy jacobs hicks,A5023126993,t hicks
A5082789637,,Jun Kei Lie,['Jun Kei Lie'],1,0,0,1,Health Sciences,jun kei,lie,l,jun kei lie,A5082789637,j lie
A5046171346,,Reza Moradi,['Reza Moradi'],8,305,3,3,Physical Sciences,reza,moradi,m,reza moradi,A5046171346,r moradi
A5088099073,https://orcid.org/0000-0003-0123-053X,Monique Auger,"['Monique Auger', 'Monique D Auger', 'Monique D. Auger']",15,491,8,5,Social Sciences,monique,auger,a,monique auger,A5088099073,m auger
A5119412563,,Sarah Negrin,['Sarah Negrin'],1,0,0,1,Physical Sciences,sarah,negrin,n,sarah negrin,A5119412563,s negrin
A5007702423,,Simon Claveau,['Simon Claveau'],3,0,0,1,Life Sciences,simon,claveau,c,simon claveau,A5007702423,s claveau
A5024106893,,Kerrigan Beaver,"['K. M. Beaver', 'Kerrigan Beaver']",36,581,12,11,Health Sciences,kerrigan,beaver,b,kerrigan beaver,A5024106893,k beaver
A5000695733,https://orcid.org/0000-0002-8947-6093,Lisa Bourque Bearskin,"['Lisa Bourque Bearskin', 'Mona Lisa Bourque Bearskin']",26,569,8,15,Social Sciences,lisa bourque,bearskin,b,lisa bourque bearskin,A5000695733,l bearskin
A5066138111,https://orcid.org/0000-0001-5884-4503,Matteo Montecchi,"['Matteo Montecchi', 'Montecchi, Matteo']",66,1376,13,6,Social Sciences,matteo,montecchi,m,matteo montecchi,A5066138111,m montecchi
A5091656507,https://orcid.org/0000-0002-5992-1125,Vanessa Taler,"['Taler, Vanessa', 'V TALER', 'V. Taler', 'VANESSA TALER', 'Vanessa Taler']",140,3837,31,20,Social Sciences,vanessa,taler,t,vanessa taler,A5091656507,v taler
A5006348785,https://orcid.org/0009-0005-8831-3646,Hannah Watkins,"['H. Watkins', 'H.Y. Watkins', 'Hannah Watkins', 'Hannah Yuh Watkins', 'Watkins, Hannah']",42,1037,13,7,Physical Sciences,hannah,watkins,w,hannah watkins,A5006348785,h watkins
A5009640482,,Saim Wani,"['Saim Wani', 'Wani, Saim']",9,113,4,2,Physical Sciences,saim,wani,w,saim wani,A5009640482,s wani
A5071037562,https://orcid.org/0000-0002-5424-804X,Jeffrey A. van Santen,"['Jeffrey A van\xa0Santen', 'Jeffrey A. van Santen', 'Jeffrey\xa0A van\xa0Santen', 'Santen, Jeffrey A. Van', 'Van Santen, Jeffrey A.']",25,2474,13,5,Physical Sciences,jeffrey a. van,santen,s,jeffrey a. van santen,A5071037562,j santen
A5068840014,,Thuy ThiThanh,"['Thuy ThiThanh', 'Thuy ThiThanh Do']",2,0,0,1,Social Sciences,thuy,thithanh,t,thuy thithanh,A5068840014,t thithanh
A5002583029,,Anderson de Andrade,"['A de Andrade', 'A. De Andrade', 'A. de Andrade', 'Anderson De Andrade', 'Anderson de Andrade', 'De Andrade, Anderson', 'de Andrade, Anderson']",36,575,11,8,Life Sciences,anderson de,andrade,a,anderson de andrade,A5002583029,a andrade
A5092564915,,Katarina Hiebert,['Katarina Hiebert'],1,0,0,4,Social Sciences,katarina,hiebert,h,katarina hiebert,A5092564915,k hiebert
A5078919310,,Will St. Pierre Nelson,['Will St. Pierre Nelson'],2,32,2,1,Social Sciences,will st. pierre,nelson,n,will st. pierre nelson,A5078919310,w nelson
A5041498542,,W Hahm,"['W Hahm', 'W Jesse Hahm']",12,2,1,1,Physical Sciences,w,hahm,h,w hahm,A5041498542,w hahm
A5013157128,https://orcid.org/0000-0003-0835-1668,Patrick S. R. Davidson,"['P. S. R. DAVIDSON', 'P. S. R. Davidson', 'P.S.R. Davidson', 'PATRICK S. R. DAVIDSON', 'Patrick Davidson', 'Patrick S R Davidson', 'Patrick S. R. Davidson', 'Patrick S.R Davidson', 'Patrick S.R. Davidson', 'Patrick SR Davidson']",97,4579,31,15,Life Sciences,patrick s. r.,davidson,d,patrick s. r. davidson,A5013157128,p davidson
A5071337442,https://orcid.org/0000-0001-8896-8486,Ricard Torra i Prat,"['Ricard Prat', 'Ricard Torra', 'Ricard Torra Prat', 'Ricard Torra i Prat', 'Ricard Torra-Prat']",35,16,3,6,Social Sciences,ricard torra i,prat,p,ricard torra i prat,A5071337442,r prat
A5029713408,,E.A. Slavíková,"['E.A. Slavikova', 'E.A. Slavíková']",4,25,3,4,Physical Sciences,e.a.,slavíková,s,e.a. slavíková,A5029713408,e slavíková
A5107629764,,Luna Kindersley,['Luna Kindersley'],1,0,0,1,Physical Sciences,luna,kindersley,k,luna kindersley,A5107629764,l kindersley
A5076669546,https://orcid.org/0000-0003-4056-1286,Asger Hobolth,"['A. HOBOLTH', 'A. Hobolth', 'ASGER HOBOLTH', 'Asger Hobolth', 'Asger Hobolth (7266)', 'Hobolth, Asger', 'Hobolth, Asger; id_orcid 0000-0003-4056-1286', 'Katherine A. Hoadley']",183,21272,46,16,Physical Sciences,asger,hobolth,h,asger hobolth,A5076669546,a hobolth
A5115019526,https://orcid.org/0000-0003-3228-4784,Ayşe Ercan Kydonakis,"['Ayşe Ercan Kydonakis', 'Ayşe Ercan\xa0Kydonakis']",6,1,1,2,Social Sciences,ayşe ercan,kydonakis,k,ayşe ercan kydonakis,A5115019526,a kydonakis
A5107616604,,Micheal Obakhavbaye,['Micheal Obakhavbaye'],1,1,1,1,Social Sciences,micheal,obakhavbaye,o,micheal obakhavbaye,A5107616604,m obakhavbaye
A5103091031,https://orcid.org/0000-0002-4535-7199,Laura Wang,['Laura Wang'],27,941,8,15,Health Sciences,laura,wang,w,laura wang,A5103091031,l wang
A5039192820,https://orcid.org/0000-0001-8308-9730,Yulia Rubanova,"['Edward W. Rowe', 'Rubanova, Yulia', 'Sjoerd Van Steenkiste', 'Thomas Keck', 'William Whitney', 'Yulia Rubanova']",84,19358,37,17,Life Sciences,yulia,rubanova,r,yulia rubanova,A5039192820,y rubanova
A5060920979,,Beatrice Donald,['Beatrice Donald'],6,70,1,1,Social Sciences,beatrice,donald,d,beatrice donald,A5060920979,b donald
A5014032927,https://orcid.org/0000-0001-8876-9225,Jonathan Han,['Jonathan Han'],20,143,6,16,Health Sciences,jonathan,han,h,jonathan han,A5014032927,j han
A5042589233,,Beverley Gartrell,['Beverley Gartrell'],14,112,4,1,Social Sciences,beverley,gartrell,g,beverley gartrell,A5042589233,b gartrell
A5112908065,,K. Michael Nolan,"['K. M. Nolan', 'K. Michael Nolan', 'K.M. Nolan', 'Kelly Nolan']",33,381,10,8,Physical Sciences,k. michael,nolan,n,k. michael nolan,A5112908065,k nolan
A5072435063,https://orcid.org/0009-0000-3247-1278,Linda Riches,"['L. Riches', 'Linda Riches']",16,108,5,8,Social Sciences,linda,riches,r,linda riches,A5072435063,l riches
A5069050938,,Jason Douglas Edward Proulx,['Jason Douglas Edward Proulx'],5,11,1,2,Social Sciences,jason douglas edward,proulx,p,jason douglas edward proulx,A5069050938,j proulx
A5051063005,https://orcid.org/0000-0002-8473-5551,Jaime Flamenbaum,['Jaime Flamenbaum'],9,22,2,12,Health Sciences,jaime,flamenbaum,f,jaime flamenbaum,A5051063005,j flamenbaum
A5023222821,https://orcid.org/0000-0002-4653-8653,Laurent Rubatat,"['L. Rubatat', 'Laurent Rubatat', 'RUBATAT, Laurent', 'Rubatat, L.', 'Rubatat, Laurent']",59,2906,23,19,Physical Sciences,laurent,rubatat,r,laurent rubatat,A5023222821,l rubatat
A5085530603,https://orcid.org/0009-0009-6971-4670,Stephen Felipin S Miranda,"['Miranda, Stephen Felipin S', 'Samuel Antunes Miranda', 'Stephen Felipin S Miranda']",3,22,1,1,Physical Sciences,stephen felipin s,miranda,m,stephen felipin s miranda,A5085530603,s miranda
A5015821361,https://orcid.org/0000-0001-9249-2994,Faranak Farzan,"['F Farzan', 'F. Farzan', 'F.F. Farzan', 'Faranak Farzan']",165,9903,56,17,Life Sciences,faranak,farzan,f,faranak farzan,A5015821361,f farzan
A5081094552,https://orcid.org/0000-0003-4446-7561,Navid Balazadeh,"['Navid Balazadeh', 'Navid Balazadeh Meresht', 'Navid Balazadeh‐Meresht']",17,167,6,3,Physical Sciences,navid,balazadeh,b,navid balazadeh,A5081094552,n balazadeh
A5084640953,https://orcid.org/0000-0001-6901-0555,Karel Van Nieuwenhuyse,"['Karel Van Nieuwenhuyse', 'Karel Van Nieuwenhuyse,', 'Karel van Nieuwenhuyse', 'Van Nieuwenhuyse, Karel']",195,237,8,11,Social Sciences,karel van,nieuwenhuyse,n,karel van nieuwenhuyse,A5084640953,k nieuwenhuyse
A5113507450,,Benoı̂t Mojon,"['B. Mojon', 'Benoit Mojon', 'BenoÃ ̄t Mojon', 'Benoît Mojon', 'Benoı̂t Mojon', 'MOJON, B.', 'Mojon, Benoit', 'Mojon, Benoît']",161,3843,30,15,Social Sciences,benoı̂t,mojon,m,benoı̂t mojon,A5113507450,b mojon
A5033278627,,Sophia Angelica Dobischok,['Sophia Angelica Dobischok'],1,0,0,1,Physical Sciences,sophia angelica,dobischok,d,sophia angelica dobischok,A5033278627,s dobischok
A5027657431,https://orcid.org/0000-0001-6333-1198,Stephen J. Havlovic,"['Havlovic, Stephen J.', 'STEPHEN J. HAVLOVIC', 'Stephen Havlovic', 'Stephen J. Havlovic']",23,959,10,5,Social Sciences,stephen j.,havlovic,h,stephen j. havlovic,A5027657431,s havlovic
A5001833250,https://orcid.org/0000-0002-1292-0256,Angela Wong,"['Angela O. C. Wong', 'Angela O.C. Wong', 'Angela Wong', 'On Chi Wong', 'Wong, Angela']",17,722,9,5,Life Sciences,angela,wong,w,angela wong,A5001833250,a wong
A5030038085,https://orcid.org/0000-0003-0053-665X,Martin Rypdal,"['M Rypdal', 'M. Rypdal', 'Martin Rypdal', 'Martin Wibe Rypdal', 'Rypdal, M.', 'Rypdal, Martin']",155,1287,17,8,Physical Sciences,martin,rypdal,r,martin rypdal,A5030038085,m rypdal
A5085015647,https://orcid.org/0000-0001-5594-0057,Julija Jeremic,"['J. Jeremic', 'Jeremic, Julija', 'Julija Jeremic']",10,61,4,1,Social Sciences,julija,jeremic,j,julija jeremic,A5085015647,j jeremic
A5025769381,https://orcid.org/0000-0001-7930-8507,Hanene Ben Yedder,"['Ben Yedder, Hanene', 'Hanene Ben Yedder', 'Yedder, Hanene Ben']",30,327,9,3,Health Sciences,hanene ben,yedder,y,hanene ben yedder,A5025769381,h yedder
A5029698497,https://orcid.org/0000-0001-9329-1019,Ali Bhagat,"['Ali Bhagat', 'Ali H Bhagat']",33,383,10,4,Social Sciences,ali,bhagat,b,ali bhagat,A5029698497,a bhagat
A5014440493,https://orcid.org/0000-0002-9367-6119,Thomas Kuehn,"['Kuehn, Thomas', 'T Kuehn', 'T. Kuehn', 'THOMAS KUEHN', 'Thomas J. Kuehn', 'Thomas Kuehn', 'Thomas Kuehn (review author)']",228,976,16,15,Social Sciences,thomas,kuehn,k,thomas kuehn,A5014440493,t kuehn
A5020945021,https://orcid.org/0000-0003-3068-0425,G. Cerchiari,"['Cerchiari, G', 'Cerchiari, G.', 'Cerchiari, Giovanni', 'G Cerchiari', 'G. Cerchiari', 'Giovanni Cerchiari']",96,909,18,13,Physical Sciences,g.,cerchiari,c,g. cerchiari,A5020945021,g cerchiari
A5042347779,,John S Oakes,['John S Oakes'],1,0,0,1,Social Sciences,john s,oakes,o,john s oakes,A5042347779,j oakes
A5033985268,https://orcid.org/0000-0002-7878-0719,Adam Vaughan,"['A. Vaughan', 'Adam R. Vaughan', 'Adam Vaughan', 'Vaughan, Adam', 'Vaughan, Adam R', 'Vaughan, Adam R.']",496,2017,23,14,Health Sciences,adam,vaughan,v,adam vaughan,A5033985268,a vaughan
A5061914047,https://orcid.org/0000-0001-6905-4662,Santiago Higuera-Quintero,"['Higuera-Quintero, Santiago', 'Santiago Higuera Quintero', 'Santiago Higuera-Quintero']",4,13,2,4,Physical Sciences,santiago,higuera-quintero,h,santiago higuera-quintero,A5061914047,s higuera-quintero
A5071876761,https://orcid.org/0000-0001-8620-5522,Louise Gastonguay,"['L. Gastonguay', 'Louise Gastonguay']",22,477,14,10,Health Sciences,louise,gastonguay,g,louise gastonguay,A5071876761,l gastonguay
A5063128561,,I. Riadi,['I. Riadi'],1,1,1,2,Social Sciences,i.,riadi,r,i. riadi,A5063128561,i riadi
A5052806584,https://orcid.org/0000-0003-1681-7878,Andrew T. Duchowski,"['A. T Duchowski', 'A. T. Duchowski', 'A.T Duchowski', 'A.T. Duchowski', 'Andrew  T. Duchowski', 'Andrew DUCHOWSKI', 'Andrew Duchowski', 'Andrew T Duchowski', 'Andrew T. DUCHOWSKI', 'Andrew T. Duchowski', 'Andrew Tadeusz Duchowski', 'Duchowski, A.', 'Duchowski, Andrew', 'Duchowski, Andrew T', 'Duchowski, Andrew T.']",338,10422,44,8,Physical Sciences,andrew t.,duchowski,d,andrew t. duchowski,A5052806584,a duchowski
A5024874181,https://orcid.org/0000-0002-4843-8410,Joey Lam,['Joey Lam'],2,66,2,3,Social Sciences,joey,lam,l,joey lam,A5024874181,j lam
A5002710023,https://orcid.org/0000-0002-5899-7208,Michael Seear,"['M Seear', 'M. D. SEEAR', 'M. D. Seear', 'M. Seear', 'M.D. Seear', 'MICHAEL D. SEEAR', 'Michael D. Seear', 'Michael Seear']",81,2943,28,15,Health Sciences,michael,seear,s,michael seear,A5002710023,m seear
A5044782690,,A. Fournier,['A. Fournier'],1,5,1,2,Physical Sciences,a.,fournier,f,a. fournier,A5044782690,a fournier
